Motor,Track #,Label,Number spots,Number Gaps,Longest Gap,Number Splits,Number Merges,Number Complex,Track Duration,Track start,Track stop,Track Displacement,Track Index,Track ID,Track X Location,Track Y Location,Track Z Location,Track Mean Speed,Track Max Speed,Track Min Speed,Track Median Speed,Track STD Speed,Track Mean Quality,Track Max Quality,Track Min Quality,Track Median Quality,Track Std Quality
Kinesin-1,95,Track_9907,2,0,0,0,0,0,0.558,198.648,199.206,0.364,9907,9907,71.83,15.024,0,0.651,0.651,0.651,0.651,NaN,775.5,852.075,698.926,852.075,76.574
Kinesin-1,96,Track_9969,2,0,0,0,0,0,0.558,166.842,167.4,0.308,9969,9969,15.71,13.233,0,0.551,0.551,0.551,0.551,NaN,749.433,773.147,725.719,773.147,23.714
Kinesin-1,97,Track_10027,7,1,1,0,0,0,3.906,199.764,203.67,0.552,10027,10027,56.622,48.557,0,0.172,0.367,6.35E-04,0.185,0.163,801.311,843.77,743.482,810.576,34.17
Kinesin-1,98,Track_10124,10,1,2,0,0,0,6.138,200.322,206.46,0.394,10124,10124,63.421,43.274,0,0.214,0.624,0.001,0.018,0.252,797.631,960.069,660.255,793.524,102.628
Kinesin-1,99,Track_10232,31,5,1,0,0,0,19.53,204.228,223.758,0.349,10232,10232,45.832,16.216,0,0.114,0.996,0.007,0.039,0.218,733.889,895.115,534.094,728.314,92.078
Kinesin-1,100,Track_10260,24,1,1,0,0,0,13.392,204.228,217.62,2.598,10260,10260,73.651,66.16,0,0.233,1.689,0.012,0.08,0.367,763.525,987.686,475.759,799.779,120.375
Kinesin-1,101,Track_10332,3,0,0,0,0,0,1.116,204.786,205.902,0.322,10332,10332,8.183,48.497,0,0.289,0.289,0.288,0.289,7.20E-04,779.942,816.491,732.693,790.644,35.037
Kinesin-1,102,Track_10406,5,0,0,0,0,0,2.232,207.018,209.25,0.694,10406,10406,72.859,79.226,0,0.313,0.641,0.044,0.507,0.307,861.679,1008.4,737.369,868.929,88.411
Kinesin-1,103,Track_10814,3,0,0,0,0,0,1.116,215.388,216.504,0.672,10814,10814,64.929,24.167,0,0.603,0.64,0.566,0.64,0.052,873.23,895.994,855.67,868.025,16.869
Kinesin-1,104,Track_10841,2,0,0,0,0,0,0.558,216.504,217.062,0.338,10841,10841,60.996,28.482,0,0.605,0.605,0.605,0.605,NaN,748.964,763.833,734.096,763.833,14.868
Kinesin-1,105,Track_10968,19,0,0,0,0,0,10.044,218.736,228.78,4.886,10968,10968,71.249,24.503,0,0.541,1.694,0.137,0.39,0.442,777.926,965.081,517.079,800.144,117.3
Kinesin-1,106,Track_11200,7,0,0,0,0,0,3.348,223.758,227.106,0.502,11200,11200,15.191,54.181,0,0.151,0.324,0.078,0.136,0.09,743.809,788.038,675.458,764.657,44.192
Kinesin-1,107,Track_11221,2,0,0,0,0,0,0.558,224.874,225.432,0.38,11221,11221,37.323,50.17,0,0.68,0.68,0.68,0.68,NaN,751.077,759.679,742.474,759.679,8.603
Kinesin-1,108,Track_11251,3,0,0,0,0,0,1.116,224.874,225.99,0.69,11251,11251,43.29,40.311,0,0.618,0.647,0.589,0.647,0.041,766.84,805.091,727.469,767.961,31.699
Kinesin-1,109,Track_11405,2,0,0,0,0,0,0.558,227.664,228.222,0.305,11405,11405,43.466,4.537,0,0.546,0.546,0.546,0.546,NaN,744.682,746.34,743.024,746.34,1.658
Kinesin-1,110,Track_11449,4,0,0,0,0,0,1.674,228.78,230.454,0.434,11449,11449,53.181,19.293,0,0.262,0.467,0.15,0.17,0.178,844.393,902.139,808.209,835.545,34.942
Kinesin-1,111,Track_11462,3,0,0,0,0,0,1.116,229.338,230.454,0.52,11462,11462,37.04,17.896,0,0.466,0.485,0.447,0.485,0.027,791.812,830.425,763.818,781.194,28.21
Kinesin-1,112,Track_11505,5,0,0,0,0,0,2.232,229.338,231.57,1.139,11505,11505,69.113,20.041,0,0.511,0.567,0.422,0.537,0.063,793.932,929.773,732.915,747.735,73.545
Kinesin-1,113,Track_11745,2,0,0,0,0,0,0.558,234.918,235.476,0.363,11745,11745,9.915,32.749,0,0.65,0.65,0.65,0.65,NaN,781.974,797.755,766.192,797.755,15.781
Kinesin-1,114,Track_11905,4,0,0,0,0,0,1.674,237.708,239.382,0.706,11905,11905,42.235,69.611,0,0.422,0.545,0.232,0.49,0.167,779.362,864.83,715.789,797.042,57.5
Kinesin-1,115,Track_11921,11,2,1,0,0,0,6.696,237.708,244.404,1.014,11921,11921,53.64,25.634,0,0.174,0.545,0.022,0.127,0.183,747.7,972.403,443.623,760.028,157.649
Kinesin-1,116,Track_11925,2,0,0,0,0,0,0.558,237.708,238.266,0.338,11925,11925,55.98,35.118,0,0.605,0.605,0.605,0.605,NaN,744.968,823.278,666.658,823.278,78.31
Kinesin-1,117,Track_11961,4,0,0,0,0,0,1.674,238.266,239.94,0.907,11961,11961,64.635,20.516,0,0.546,0.705,0.363,0.569,0.172,819.9,893.779,674.323,862.836,85.617
Kinesin-1,118,Track_11963,4,0,0,0,0,0,1.674,238.266,239.94,0.532,11963,11963,59.178,4.963,0,0.319,0.56,0.141,0.255,0.217,871.334,975.904,798.369,856.801,64.733
Kinesin-1,119,Track_11971,2,0,0,0,0,0,0.558,238.266,238.824,0.342,11971,11971,33.38,33.513,0,0.612,0.612,0.612,0.612,NaN,755.992,776.582,735.401,776.582,20.591
Kinesin-1,120,Track_12028,2,0,0,0,0,0,0.558,239.382,239.94,0.383,12028,12028,29.298,45.168,0,0.686,0.686,0.686,0.686,NaN,735.82,777.026,694.614,777.026,41.206
Kinesin-1,121,Track_12036,8,1,2,0,0,0,5.022,239.94,244.962,0.642,12036,12036,42.558,66.407,0,0.158,0.333,0.094,0.123,0.086,831.168,926.874,747.134,849.307,64.703
Kinesin-1,122,Track_12243,3,0,0,0,0,0,1.116,243.846,244.962,0.666,12243,12243,38.13,59.686,0,0.597,0.643,0.55,0.643,0.066,733.472,791.901,649.719,758.795,60.745
Kinesin-1,123,Track_12264,2,0,0,0,0,0,0.558,243.846,244.404,0.352,12264,12264,45.856,26.157,0,0.631,0.631,0.631,0.631,NaN,768.072,795.593,740.55,795.593,27.522
Kinesin-1,124,Track_12405,4,1,1,0,0,0,2.232,246.078,248.31,1.366,12405,12405,28.318,21.895,0,0.579,0.712,0.463,0.562,0.125,752.988,861.644,592.913,842.305,108.217
Kinesin-1,125,Track_12541,7,0,0,0,0,0,3.348,248.868,252.216,0.345,12541,12541,43.609,71.609,0,0.11,0.38,0.014,0.076,0.135,743.571,909.491,470.128,777.728,130.843
Kinesin-1,126,Track_12586,2,0,0,0,0,0,0.558,249.984,250.542,0.345,12586,12586,49.287,29.731,0,0.617,0.617,0.617,0.617,NaN,804.933,820.321,789.546,820.321,15.387
Kinesin-1,127,Track_12818,2,0,0,0,0,0,0.558,211.482,212.04,0.396,12818,12818,74.972,77.431,0,0.709,0.709,0.709,0.709,NaN,748.131,749.376,746.886,749.376,1.245
Kinesin-1,128,Track_13011,2,0,0,0,0,0,0.558,257.238,257.796,0.387,13011,13011,50.778,76.275,0,0.694,0.694,0.694,0.694,NaN,839.789,889.825,789.752,889.825,50.036
Kinesin-1,129,Track_13047,5,0,0,0,0,0,2.232,257.238,259.47,0.519,13047,13047,58.823,8.353,0,0.233,0.355,0.07,0.299,0.124,752.596,833.328,690.475,747.432,54.058
Kinesin-1,130,Track_13333,12,2,1,0,0,0,7.254,262.818,270.072,0.683,13333,13333,18.99,60.716,0,0.127,0.379,0.015,0.042,0.144,799.939,909.988,658.031,799.32,84.177
Kinesin-1,131,Track_13484,5,0,0,0,0,0,2.232,265.608,267.84,0.822,13484,13484,31.002,57.736,0,0.369,0.494,0.175,0.47,0.147,754.145,809.429,700.145,764.916,41.079
Kinesin-1,132,Track_13509,6,0,0,0,0,0,2.79,266.166,268.956,1.053,13509,13509,73.72,13.881,0,0.387,1.011,0.059,0.29,0.367,873.663,936.672,743.609,897.638,65.053
Kinesin-1,133,Track_13703,8,0,0,0,0,0,3.906,270.072,273.978,0.419,13703,13703,10.078,31.703,0,0.112,0.272,0.023,0.106,0.09,756.499,835.565,637.938,784.211,68.169
Kinesin-1,134,Track_13824,5,0,0,0,0,0,2.232,272.862,275.094,0.916,13824,13824,40.805,33.628,0,0.412,1.033,0.122,0.31,0.421,772.021,856.473,659.787,756.914,75.901
Kinesin-1,135,Track_13928,10,0,0,0,0,0,5.022,273.978,279,2.517,13928,13928,13.836,8.597,0,0.502,1.332,0.189,0.376,0.334,733.357,913.972,484.054,800.722,154.135
Kinesin-1,136,Track_14043,2,0,0,0,0,0,0.558,275.652,276.21,0.37,14043,14043,58.656,36.985,0,0.663,0.663,0.663,0.663,NaN,803.191,834.213,772.169,834.213,31.022
Kinesin-1,137,Track_14115,3,0,0,0,0,0,1.116,277.884,279,0.514,14115,14115,58.565,15.264,0,0.464,0.657,0.271,0.657,0.273,826.554,926.427,698.078,855.159,95.392
Kinesin-1,138,Track_14194,4,0,0,0,0,0,1.674,280.116,281.79,1.059,14194,14194,29.058,63.849,0,0.633,0.715,0.583,0.6,0.071,756.735,835.212,633.7,801.645,76.343
Kinesin-1,139,Track_14258,2,0,0,0,0,0,0.558,282.348,282.906,0.375,14258,14258,31.216,58.732,0,0.672,0.672,0.672,0.672,NaN,766.099,821.577,710.622,821.577,55.478
Kinesin-1,140,Track_14518,4,0,0,0,0,0,1.674,286.812,288.486,0.905,14518,14518,79.772,56.103,0,0.541,0.926,0.319,0.377,0.335,758.884,839.834,692.792,773.153,54.71
Kinesin-1,141,Track_14664,2,0,0,0,0,0,0.558,289.602,290.16,0.314,14664,14664,48.462,64.943,0,0.563,0.563,0.563,0.563,NaN,780.414,872.795,688.033,872.795,92.381
Kinesin-1,142,Track_14666,10,2,1,0,0,0,6.138,289.602,295.74,0.651,14666,14666,71.318,68.695,0,0.226,0.572,0.076,0.223,0.156,741.79,1014.295,557.447,678.34,160.831
Kinesin-1,143,Track_14693,4,1,1,0,0,0,2.232,290.718,292.95,1.048,14693,14693,65.945,14.19,0,0.376,0.837,0.05,0.243,0.41,771.453,865.275,599.131,861.49,108.094
Kinesin-1,144,Track_14702,4,0,0,0,0,0,1.674,290.718,292.392,0.326,14702,14702,16.812,39.661,0,0.2,0.548,0.01,0.042,0.302,734.777,811.566,611.852,805.122,81.458
Kinesin-1,145,Track_14714,6,1,2,0,0,0,3.906,290.718,294.624,1.76,14714,14714,78.864,58.741,0,0.405,0.568,0.336,0.368,0.096,742.605,862.887,670.349,742.286,71.13
Kinesin-1,146,Track_14901,2,0,0,0,0,0,0.558,295.182,295.74,0.332,14901,14901,22.399,28.051,0,0.595,0.595,0.595,0.595,NaN,740.595,769.673,711.516,769.673,29.078
Kinesin-1,147,Track_14997,3,0,0,0,0,0,1.116,296.856,297.972,0.711,14997,14997,33.436,7.248,0,0.645,0.645,0.645,0.645,4.45E-04,780.547,805.299,756.899,779.444,19.775
Kinesin-1,1,Track_117,4,0,0,0,0,0,1.674,6.138,7.812,0.971,117,117,29.364,60.991,0,0.581,0.615,5.32E-01,0.597,0.044,717.6,749.659,650.49,744.416,39.744
Kinesin-1,2,Track_138,3,0,0,0,0,0,1.116,6.696,7.812,0.661,138,138,40.339,14.886,0,0.594,0.614,0.574,0.614,0.029,734.923,829.435,685.25,690.085,66.859
Kinesin-1,3,Track_186,2,0,0,0,0,0,0.558,9.486,10.044,0.371,186,186,50.445,21.4,0,0.665,0.665,0.665,0.665,NaN,779.279,793.894,764.664,793.894,14.615
Kinesin-1,4,Track_218,4,0,0,0,0,0,1.674,11.718,13.392,0.922,218,218,35.317,41.023,0,0.551,0.672,0.369,0.612,0.16,716.262,773.075,629.039,766.98,58.78
Kinesin-1,5,Track_234,3,0,0,0,0,0,1.116,12.834,13.95,0.676,234,234,21.104,40.51,0,0.606,0.621,0.59,0.621,0.022,719.967,771.635,670.495,717.77,41.319
Kinesin-1,6,Track_251,9,0,0,0,0,0,4.464,13.95,18.414,0.426,251,251,24.205,66.971,0,0.149,0.444,0.035,0.075,0.153,719.327,873.301,532.464,726.884,90.568
Kinesin-1,7,Track_331,4,0,0,0,0,0,1.674,18.414,20.088,0.371,331,331,45.77,71.473,0,0.232,0.583,0.019,0.094,0.306,808.721,860.801,745.966,820.265,41.184
Kinesin-1,8,Track_365,21,2,2,0,0,0,12.834,20.646,33.48,4.371,365,365,50.2,62.906,0,0.334,0.98,0.146,0.272,0.239,736.865,921.23,559.909,740.041,99.946
Kinesin-1,9,Track_403,2,0,0,0,0,0,0.558,23.436,23.994,0.309,403,403,1.354,24.951,0,0.554,0.554,0.554,0.554,NaN,739.81,786.033,693.587,786.033,46.223
Kinesin-1,10,Track_442,3,0,0,0,0,0,1.116,26.784,27.9,0.635,442,442,51.74,47.609,0,0.569,0.586,0.552,0.586,0.024,739.829,778.485,719.862,721.139,27.339
Kinesin-1,11,Track_485,4,0,0,0,0,0,1.674,30.132,31.806,1.241,485,485,46.487,59.446,0,0.741,1.439,0.375,0.41,0.604,751.036,937.721,601.218,764.552,122.493
Kinesin-1,12,Track_500,22,1,1,0,0,0,12.276,31.248,43.524,1.658,500,500,26.136,44.792,0,0.181,1.23,0.002,0.028,0.338,735.031,874.775,581.529,757.442,73.374
Kinesin-1,13,Track_503,5,0,0,0,0,0,2.232,31.248,33.48,0.67,503,503,62.876,12.102,0,0.3,0.385,0.167,0.363,0.098,773.366,892.671,640.725,799.158,85.286
Kinesin-1,14,Track_542,3,0,0,0,0,0,1.116,34.596,35.712,0.59,542,542,17.253,51.247,0,0.529,0.599,0.459,0.599,0.099,754.049,797.312,683.126,781.71,50.553
Kinesin-1,15,Track_668,3,0,0,0,0,0,1.116,43.524,44.64,0.433,668,668,38.053,70.755,0,0.388,0.412,0.365,0.412,0.033,735.608,844.518,618.463,743.844,92.47
Kinesin-1,16,Track_687,3,0,0,0,0,0,1.116,45.198,46.314,0.757,687,687,21.967,9.32,0,0.679,0.693,0.666,0.693,0.019,720.717,769.261,647.048,745.841,52.962
Kinesin-1,17,Track_711,2,0,0,0,0,0,0.558,46.872,47.43,0.337,711,711,24.029,27.134,0,0.604,0.604,0.604,0.604,NaN,722.004,765.102,678.906,765.102,43.098
Kinesin-1,18,Track_738,3,0,0,0,0,0,1.116,49.104,50.22,0.43,738,738,53.098,57.407,0,0.386,0.42,0.352,0.42,0.048,716.128,798.78,649.587,700.016,61.964
Kinesin-1,19,Track_807,12,1,1,0,0,0,6.696,53.568,60.264,1.436,807,807,36.382,60.155,0,0.252,1.536,0.002,0.029,0.479,767.061,910.421,616.34,784.642,88.417
Kinesin-1,20,Track_808,3,0,0,0,0,0,1.116,54.126,55.242,0.528,808,808,15.68,14.874,0,0.474,0.487,0.462,0.487,0.018,751.552,797.049,705.493,752.114,37.379
Kinesin-1,21,Track_837,5,0,0,0,0,0,2.232,56.358,58.59,0.896,837,837,64.747,28.679,0,0.402,0.5,0.299,0.445,0.089,730.492,797.517,676.635,722.331,49.332
Kinesin-1,22,Track_847,2,0,0,0,0,0,0.558,56.916,57.474,0.356,847,847,39.274,53.377,0,0.638,0.638,0.638,0.638,NaN,774.478,784.564,764.391,784.564,10.086
Kinesin-1,23,Track_850,23,2,1,0,0,0,13.392,57.474,70.866,2.255,850,850,7.919,11.628,0,0.169,0.654,0.011,0.132,0.178,734.809,875.304,547.939,751.464,82.168
Kinesin-1,24,Track_887,2,0,0,0,0,0,0.558,59.706,60.264,0.363,887,887,49.999,25.486,0,0.651,0.651,0.651,0.651,NaN,856.122,866.834,845.409,866.834,10.712
Kinesin-1,25,Track_909,3,0,0,0,0,0,1.116,61.938,63.054,0.595,909,909,0.991,15.542,0,0.534,0.558,0.51,0.558,0.033,742.117,786.326,705.768,734.257,33.354
Kinesin-1,26,Track_911,5,0,0,0,0,0,2.232,61.938,64.17,1.049,911,911,38.077,31.572,0,0.471,0.516,0.435,0.495,0.042,719.542,881.296,584.872,692.405,121.754
Kinesin-1,27,Track_933,2,0,0,0,0,0,0.558,63.612,64.17,0.319,933,933,24.836,50.503,0,0.572,0.572,0.572,0.572,NaN,787.83,793.518,782.142,793.518,5.688
Kinesin-1,28,Track_939,6,0,0,0,0,0,2.79,64.17,66.96,0.778,939,939,31.718,54.338,0,0.28,0.449,0.148,0.29,0.124,751.198,805.765,679.22,758.758,41.703
Kinesin-1,29,Track_978,3,0,0,0,0,0,1.116,67.518,68.634,0.539,978,978,7.81,19.218,0,0.483,0.601,0.365,0.601,0.167,761.147,783.578,724.355,775.507,26.224
Kinesin-1,30,Track_989,3,0,0,0,0,0,1.116,68.634,69.75,0.606,989,989,34.714,42.301,0,0.543,0.583,0.504,0.583,0.056,721.321,783.342,685.411,695.211,44.037
Kinesin-1,31,Track_990,2,0,0,0,0,0,0.558,68.634,69.192,0.316,990,990,45.091,52.863,0,0.566,0.566,0.566,0.566,NaN,733.747,778.115,689.378,778.115,44.368
Kinesin-1,32,Track_1012,2,0,0,0,0,0,0.558,70.308,70.866,0.391,1012,1012,68.38,45.609,0,0.701,0.701,0.701,0.701,NaN,726.376,786.691,666.062,786.691,60.315
Kinesin-1,33,Track_1013,5,0,0,0,0,0,2.232,70.308,72.54,0.608,1013,1013,38.89,75.349,0,0.292,0.334,0.243,0.33,0.047,721.315,884.502,561.763,684.636,122.092
Kinesin-1,34,Track_1018,2,0,0,0,0,0,0.558,70.308,70.866,0.347,1018,1018,27.303,38.83,0,0.622,0.622,0.622,0.622,NaN,782.456,839.945,724.967,839.945,57.489
Kinesin-1,35,Track_1049,12,0,0,0,0,0,6.138,71.982,78.12,0.37,1049,1049,43.152,79.06,0,0.07,0.318,0.012,0.032,0.094,806.566,960.564,646.829,812.913,88.566
Kinesin-1,36,Track_1072,2,0,0,0,0,0,0.558,73.656,74.214,0.375,1072,1072,36.999,4.976,0,0.672,0.672,0.672,0.672,NaN,747.436,825.32,669.552,825.32,77.884
Kinesin-1,37,Track_1233,14,1,2,0,0,0,8.37,86.49,94.86,0.318,1233,1233,32.716,49.08,0,0.048,0.218,0.012,0.029,0.058,771.667,894.734,627.116,770.828,83.853
Kinesin-1,38,Track_1240,38,4,2,0,0,0,23.994,87.048,111.042,0.35,1240,1240,24.503,64.729,0,0.166,0.508,0.007,0.086,0.154,733.468,937.548,525.595,746.219,93.438
Kinesin-1,39,Track_1248,3,0,0,0,0,0,1.116,87.606,88.722,0.607,1248,1248,41.121,28,0,0.545,0.648,0.443,0.648,0.145,767.387,813.901,703.649,784.613,46.629
Kinesin-1,40,Track_1258,6,0,0,0,0,0,2.79,88.164,90.954,0.768,1258,1258,39.507,54.964,0,0.309,0.628,0.028,0.29,0.264,736.319,842.865,591.344,789.855,100.032
Kinesin-1,41,Track_1264,2,0,0,0,0,0,0.558,88.722,89.28,0.361,1264,1264,22.518,16.694,0,0.647,0.647,0.647,0.647,NaN,732.895,781.56,684.23,781.56,48.665
Kinesin-1,42,Track_1286,2,0,0,0,0,0,0.558,90.396,90.954,0.392,1286,1286,38.798,35.376,0,0.702,0.702,0.702,0.702,NaN,721.107,722.562,719.653,722.562,1.454
Kinesin-1,43,Track_1302,2,0,0,0,0,0,0.558,91.512,92.07,0.38,1302,1302,17.176,52.797,0,0.682,0.682,0.682,0.682,NaN,716.508,735.355,697.66,735.355,18.848
Kinesin-1,44,Track_1320,3,0,0,0,0,0,1.116,92.628,93.744,0.677,1320,1320,15.77,53.958,0,0.607,0.619,0.595,0.619,0.017,752.873,818.132,715.617,724.869,46.3
Kinesin-1,45,Track_1422,2,0,0,0,0,0,0.558,102.114,102.672,0.34,1422,1422,39.889,43.034,0,0.609,0.609,0.609,0.609,NaN,731.646,859.397,603.896,859.397,127.751
Kinesin-1,46,Track_1439,5,0,0,0,0,0,2.232,103.788,106.02,1.303,1439,1439,5.927,27.328,0,0.584,0.618,0.558,0.597,0.028,720.261,781.925,620.15,724.872,55.002
Kinesin-1,47,Track_1441,3,0,0,0,0,0,1.116,103.788,104.904,0.723,1441,1441,50.243,57.805,0,0.648,0.673,0.623,0.673,0.036,779.69,813.53,737.245,788.295,31.732
Kinesin-1,48,Track_1444,2,0,0,0,0,0,0.558,103.788,104.346,0.366,1444,1444,6.696,76.945,0,0.655,0.655,0.655,0.655,NaN,742.579,844.259,640.899,844.259,101.68
Kinesin-1,49,Track_1446,2,0,0,0,0,0,0.558,103.788,104.346,0.375,1446,1446,39.056,66.269,0,0.672,0.672,0.672,0.672,NaN,776.429,813.228,739.631,813.228,36.798
Kinesin-1,50,Track_1476,2,0,0,0,0,0,0.558,106.578,107.136,0.359,1476,1476,11.124,47.268,0,0.643,0.643,0.643,0.643,NaN,722.743,792.714,652.773,792.714,69.971
Kinesin-1,51,Track_1486,3,0,0,0,0,0,1.116,107.694,108.81,0.578,1486,1486,15.185,18.742,0,0.518,0.566,0.47,0.566,0.068,760.302,802.454,704.939,773.513,40.892
Kinesin-1,52,Track_1543,3,0,0,0,0,0,1.116,112.158,113.274,0.691,1543,1543,44.463,47.668,0,0.619,0.641,0.597,0.641,0.031,749.969,835.67,688.843,725.394,62.41
Kinesin-1,53,Track_1556,3,0,0,0,0,0,1.116,113.274,114.39,0.48,1556,1556,40.36,50.407,0,0.43,0.446,0.415,0.446,0.022,729.351,866.974,640.978,680.101,98.616
Kinesin-1,54,Track_1598,7,0,0,0,0,0,3.348,116.622,119.97,0.621,1598,1598,10.397,77.669,0,0.195,0.415,0.063,0.154,0.125,725.501,823.736,644.523,711.769,61.054
Kinesin-1,55,Track_1653,6,1,1,0,0,0,3.348,120.528,123.876,0.944,1653,1653,29.99,30.697,0,0.231,0.545,0.005,0.056,0.272,746.091,871.781,574.109,804.963,115.655
Kinesin-1,56,Track_1679,2,0,0,0,0,0,0.558,123.318,123.876,0.346,1679,1679,20.436,47.601,0,0.621,0.621,0.621,0.621,NaN,735.846,753.752,717.94,753.752,17.906
Kinesin-1,57,Track_1721,6,1,1,0,0,0,3.348,127.224,130.572,0.911,1721,1721,71.674,40.726,0,0.222,0.527,0.084,0.179,0.179,766.195,941.812,566.135,883.093,152.25
Kinesin-1,58,Track_1745,4,0,0,0,0,0,1.674,128.898,130.572,0.749,1745,1745,31.025,78.356,0,0.448,0.633,0.18,0.532,0.238,790.842,964.653,638.505,876.94,134.538
Kinesin-1,59,Track_1769,2,0,0,0,0,0,0.558,131.688,132.246,0.325,1769,1769,48.143,40.016,0,0.583,0.583,0.583,0.583,NaN,761.274,815.195,707.353,815.195,53.921
Kinesin-1,60,Track_1785,4,0,0,0,0,0,1.674,134.478,136.152,0.978,1785,1785,25.85,38.744,0,0.585,0.608,0.561,0.585,0.023,717.61,774.114,572.376,768.467,84.122
Kinesin-1,61,Track_1800,2,0,0,0,0,0,0.558,135.594,136.152,0.345,1800,1800,47.945,26.807,0,0.618,0.618,0.618,0.618,NaN,724.034,749.769,698.3,749.769,25.735
Kinesin-1,62,Track_1817,7,1,1,0,0,0,3.906,137.268,141.174,0.359,1817,1817,31.407,59.88,0,0.083,0.158,0.007,0.127,0.068,818.53,948.691,773.79,795.949,56.632
Kinesin-1,63,Track_1843,2,0,0,0,0,0,0.558,140.058,140.616,0.333,1843,1843,45.475,12.546,0,0.596,0.596,0.596,0.596,NaN,813.219,835.168,791.27,835.168,21.949
Kinesin-1,64,Track_1851,5,0,0,0,0,0,2.232,140.058,142.29,1.017,1851,1851,24.903,77.479,0,0.456,0.535,0.397,0.456,0.058,796.4,891.346,730.449,782.799,56.269
Kinesin-1,65,Track_1920,3,0,0,0,0,0,1.116,146.196,147.312,0.524,1920,1920,79.715,57.185,0,0.471,0.491,0.451,0.491,0.028,798.486,889.469,747.088,758.901,64.515
Kinesin-1,66,Track_1949,4,0,0,0,0,0,1.674,148.986,150.66,1.132,1949,1949,27.343,19.222,0,0.676,0.713,0.642,0.673,0.036,756.699,817.13,696.203,793.619,50.083
Kinesin-1,67,Track_1982,3,0,0,0,0,0,1.116,151.776,152.892,0.428,1982,1982,29.028,14.484,0,0.384,0.471,0.298,0.471,0.122,795.562,849.465,708.527,828.694,62.125
Kinesin-1,68,Track_2008,2,0,0,0,0,0,0.558,152.892,153.45,0.364,2008,2008,53.012,3.033,0,0.653,0.653,0.653,0.653,NaN,904.658,952.044,857.272,952.044,47.386
Kinesin-1,69,Track_2009,2,0,0,0,0,0,0.558,152.892,153.45,0.352,2009,2009,21.404,24.606,0,0.632,0.632,0.632,0.632,NaN,740.034,783.18,696.887,783.18,43.146
Kinesin-1,70,Track_2032,3,0,0,0,0,0,1.116,155.124,156.24,0.642,2032,2032,52.437,5.523,0,0.579,0.586,0.572,0.586,0.01,837.64,905.288,732.486,875.145,75.366
Kinesin-1,71,Track_2034,3,0,0,0,0,0,1.116,155.124,156.24,0.406,2034,2034,11.132,33.451,0,0.364,0.369,0.36,0.369,0.006,720.97,817.737,529.334,815.84,135.51
Kinesin-1,72,Track_2045,2,0,0,0,0,0,0.558,155.682,156.24,0.346,2045,2045,77.876,41.451,0,0.619,0.619,0.619,0.619,NaN,777.85,793.593,762.107,793.593,15.743
Kinesin-1,73,Track_2046,2,0,0,0,0,0,0.558,155.682,156.24,0.311,2046,2046,61.54,26.813,0,0.558,0.558,0.558,0.558,NaN,746.987,799.654,694.32,799.654,52.667
Kinesin-1,74,Track_2052,2,0,0,0,0,0,0.558,156.798,157.356,0.354,2052,2052,6.337,46.074,0,0.635,0.635,0.635,0.635,NaN,718.311,747.017,689.605,747.017,28.706
Kinesin-1,75,Track_2112,4,0,0,0,0,0,1.674,162.936,164.61,0.974,2112,2112,27.23,19.706,0,0.582,0.643,0.494,0.609,0.078,717.714,802.779,606.912,782.484,79.423
Kinesin-1,76,Track_2136,2,0,0,0,0,0,0.558,164.052,164.61,0.348,2136,2136,30.956,50.164,0,0.624,0.624,0.624,0.624,NaN,774.196,806.879,741.514,806.879,32.683
Kinesin-1,77,Track_2153,2,0,0,0,0,0,0.558,166.284,166.842,0.325,2153,2153,19.202,11.6,0,0.582,0.582,0.582,0.582,NaN,727.808,760.404,695.212,760.404,32.596
Kinesin-1,78,Track_2164,2,0,0,0,0,0,0.558,166.842,167.4,0.362,2164,2164,20.909,62.927,0,0.648,0.648,0.648,0.648,NaN,757.459,812.137,702.78,812.137,54.678
Kinesin-1,79,Track_2169,8,0,0,0,0,0,3.906,167.958,171.864,2.198,2169,2169,66.312,18.409,0,0.565,1.51,0.311,0.412,0.421,758.955,964.104,609.742,718.544,105.067
Kinesin-1,80,Track_2186,2,0,0,0,0,0,0.558,169.074,169.632,0.364,2186,2186,56.32,30.39,0,0.652,0.652,0.652,0.652,NaN,728.302,790.45,666.153,790.45,62.148
Kinesin-1,81,Track_2199,2,0,0,0,0,0,0.558,170.748,171.306,0.359,2199,2199,40.353,41.074,0,0.643,0.643,0.643,0.643,NaN,716.338,771.121,661.556,771.121,54.783
Kinesin-1,82,Track_2202,3,0,0,0,0,0,1.116,170.748,171.864,0.638,2202,2202,18.53,75.433,0,0.572,0.572,0.572,0.572,8.70E-05,762.557,816.644,713.021,758.008,42.426
Kinesin-1,83,Track_2271,5,0,0,0,0,0,2.232,176.328,178.56,0.629,2271,2271,2.073,7.596,0,0.283,0.546,0.127,0.316,0.195,800.327,861.742,762.447,774.616,40.993
Kinesin-1,84,Track_2275,2,0,0,0,0,0,0.558,176.328,176.886,0.35,2275,2275,26.249,45.594,0,0.628,0.628,0.628,0.628,NaN,828.796,839.419,818.173,839.419,10.623
Kinesin-1,85,Track_2289,2,0,0,0,0,0,0.558,177.444,178.002,0.396,2289,2289,0.668,43.672,0,0.711,0.711,0.711,0.711,NaN,735.999,785.19,686.809,785.19,49.19
Kinesin-1,86,Track_2313,2,0,0,0,0,0,0.558,179.676,180.234,0.308,2313,2313,26.886,53.727,0,0.552,0.552,0.552,0.552,NaN,731.657,766.847,696.467,766.847,35.19
